state,year,month,medium,political_lean,diet_threshold,partisanship_scenario,value
SC,2015,1,online,R,50,strict,0.4
SC,2015,2,online,R,50,strict,1.4
SC,2015,3,online,R,50,strict,2.4
SC,2015,4,online,R,50,strict,3.4
SC,2015,1,tv,L,75,lenient,6.8
SC,2015,2,tv,L,75,lenient,16.8
SC,2015,3,tv,L,75,lenient,26.8
SC,2015,4,tv,L,75,lenient,36.8
SC,2015,1,tv,R,75,lenient,1.8
SC,2015,2,tv,R,75,lenient,6.8
SC,2015,3,tv,R,75,lenient,11.8
SC,2015,4,tv,R,75,lenient,16.8
SC,2015,1,online,L,75,lenient,0.8
SC,2015,2,online,L,75,lenient,2.8
SC,2015,3,online,L,75,lenient,4.8
SC,2015,4,online,L,75,lenient,6.8
SC,2015,1,online,R,75,lenient,0.3
SC,2015,2,online,R,75,lenient,0.8
SC,2015,3,online,R,75,lenient,1.8
SC,2015,4,online,R,75,lenient,2.8
SC,2015,1,tv,L,75,strict,6.4
SC,2015,2,tv,L,75,strict,16.4
SC,2015,3,tv,L,75,strict,26.4
SC,2015,4,tv,L,75,strict,36.4
SC,2015,1,tv,R,75,strict,1.4
SC,2015,2,tv,R,75,strict,6.4
SC,2015,3,tv,R,75,strict,11.4
SC,2015,4,tv,R,75,strict,16.4
SC,2015,1,online,L,75,strict,0.4
SC,2015,2,online,L,75,strict,2.4
SC,2015,3,online,L,75,strict,4.4
SC,2015,4,online,L,75,strict,6.4
SC,2015,1,online,R,75,strict,0
SC,2015,2,online,R,75,strict,0.4
SC,2015,3,online,R,75,strict,1.4
SC,2015,4,online,R,75,strict,2.4
SD,2015,1,tv,L,50,lenient,10
SD,2015,2,tv,L,50,lenient,20
SD,2015,3,tv,L,50,lenient,30
SD,2015,4,tv,L,50,lenient,40
SD,2015,1,tv,R,50,lenient,5
SD,2015,2,tv,R,50,lenient,10
SD,2015,3,tv,R,50,lenient,15
SD,2015,4,tv,R,50,lenient,20
SD,2015,1,online,L,50,lenient,2
SD,2015,2,online,L,50,lenient,4
SD,2015,3,online,L,50,lenient,6
SD,2015,4,online,L,50,lenient,8
SD,2015,1,online,R,50,lenient,1
SD,2015,2,online,R,50,lenient,2
SD,2015,3,online,R,50,lenient,3
SD,2015,4,online,R,50,lenient,4
SD,2015,1,tv,L,50,strict,9.6
SD,2015,2,tv,L,50,strict,19.6
SD,2015,3,tv,L,50,strict,29.6
SD,2015,4,tv,L,50,strict,39.6
SD,2015,1,tv,R,50,strict,4.6
SD,2015,2,tv,R,50,strict,9.6
SD,2015,3,tv,R,50,strict,14.6
SD,2015,4,tv,R,50,strict,19.6
SD,2015,1,online,L,50,strict,1.6
SD,2015,2,online,L,50,strict,3.6
SD,2015,3,online,L,50,strict,5.6
SD,2015,4,online,L,50,strict,7.6
SD,2015,1,online,R,50,strict,0.6
SD,2015,2,online,R,50,strict,1.6
SD,2015,3,online,R,50,strict,2.6
SD,2015,4,online,R,50,strict,3.6
SD,2015,1,tv,L,75,lenient,7
SD,2015,2,tv,L,75,lenient,17
SD,2015,3,tv,L,75,lenient,27
SD,2015,4,tv,L,75,lenient,37
SD,2015,1,tv,R,75,lenient,2
SD,2015,2,tv,R,75,lenient,7
SD,2015,3,tv,R,75,lenient,12
SD,2015,4,tv,R,75,lenient,17
SD,2015,1,online,L,75,lenient,1
SD,2015,2,online,L,75,lenient,3
SD,2015,3,online,L,75,lenient,5
SD,2015,4,online,L,75,lenient,7
SD,2015,1,online,R,75,lenient,0.5
SD,2015,2,online,R,75,lenient,1
SD,2015,3,online,R,75,lenient,2
SD,2015,4,online,R,75,lenient,3
SD,2015,1,tv,L,75,strict,6.6
SD,2015,2,tv,L,75,strict,16.6
SD,2015,3,tv,L,75,strict,26.6
SD,2015,4,tv,L,75,strict,36.6
SD,2015,1,tv,R,75,strict,1.6
SD,2015,2,tv,R,75,strict,6.6
SD,2015,3,tv,R,75,strict,11.6
SD,2015,4,tv,R,75,strict,16.6
SD,2015,1,online,L,75,strict,0.6
SD,2015,2,online,L,75,strict,2.6
SD,2015,3,online,L,75,strict,4.6
SD,2015,4,online,L,75,strict,6.6
SD,2015,1,online,R,75,strict,0.1
SD,2015,2,online,R,75,strict,0.6
SD,2015,3,online,R,75,strict,1.6
SD,2015,4,online,R,75,strict,2.6
TN,2015,1,tv,L,50,lenient,9.8
TN,2015,2,tv,L,50,lenient,19.8
TN,2015,3,tv,L,50,lenient,29.8
TN,2015,4,tv,L,50,lenient,39.8
TN,2015,1,tv,R,50,lenient,4.8
TN,2015,2,tv,R,50,lenient,9.8
TN,2015,3,tv,R,50,lenient,14.8
TN,2015,4,tv,R,50,lenient,19.8
TN,2015,1,online,L,50,lenient,1.8
TN,2015,2,online,L,50,lenient,3.8
TN,2015,3,online,L,50,lenient,5.8
TN,2015,4,online,L,50,lenient,7.8
TN,2015,1,online,R,50,lenient,0.8
TN,2015,2,online,R,50,lenient,1.8
TN,2015,3,online,R,50,lenient,2.8
TN,2015,4,online,R,50,lenient,3.8
TN,2015,1,tv,L,50,strict,9.4
TN,2015,2,tv,L,50,strict,19.4
TN,2015,3,tv,L,50,strict,29.4
TN,2015,4,tv,L,50,strict,39.4
TN,2015,1,tv,R,50,strict,4.4
TN,2015,2,tv,R,50,strict,9.4
TN,2015,3,tv,R,50,strict,14.4
TN,2015,4,tv,R,50,strict,19.4
TN,2015,1,online,L,50,strict,1.4
TN,2015,2,online,L,50,strict,3.4
TN,2015,3,online,L,50,strict,5.4
TN,2015,4,online,L,50,strict,7.4
TN,2015,1,online,R,50,strict,0.4
TN,2015,2,online,R,50,strict,1.4
TN,2015,3,online,R,50,strict,2.4
TN,2015,4,online,R,50,strict,3.4
TN,2015,1,tv,L,75,lenient,6.8
TN,2015,2,tv,L,75,lenient,16.8
TN,2015,3,tv,L,75,lenient,26.8
TN,2015,4,tv,L,75,lenient,36.8
TN,2015,1,tv,R,75,lenient,1.8
TN,2015,2,tv,R,75,lenient,6.8
TN,2015,3,tv,R,75,lenient,11.8
TN,2015,4,tv,R,75,lenient,16.8
TN,2015,1,online,L,75,lenient,0.8
TN,2015,2,online,L,75,lenient,2.8
TN,2015,3,online,L,75,lenient,4.8
TN,2015,4,online,L,75,lenient,6.8
TN,2015,1,online,R,75,lenient,0.3
TN,2015,2,online,R,75,lenient,0.8
TN,2015,3,online,R,75,lenient,1.8
TN,2015,4,online,R,75,lenient,2.8
TN,2015,1,tv,L,75,strict,6.4
TN,2015,2,tv,L,75,strict,16.4
TN,2015,3,tv,L,75,strict,26.4
TN,2015,4,tv,L,75,strict,36.4
TN,2015,1,tv,R,75,strict,1.4
TN,2015,2,tv,R,75,strict,6.4
TN,2015,3,tv,R,75,strict,11.4
TN,2015,4,tv,R,75,strict,16.4
TN,2015,1,online,L,75,strict,0.4
TN,2015,2,online,L,75,strict,2.4
TN,2015,3,online,L,75,strict,4.4
TN,2015,4,online,L,75,strict,6.4
TN,2015,1,online,R,75,strict,0
TN,2015,2,online,R,75,strict,0.4
TN,2015,3,online,R,75,strict,1.4
TN,2015,4,online,R,75,strict,2.4
TX,2015,1,tv,L,50,lenient,10
TX,2015,2,tv,L,50,lenient,20
TX,2015,3,tv,L,50,lenient,30
TX,2015,4,tv,L,50,lenient,40
TX,2015,1,tv,R,50,lenient,5
TX,2015,2,tv,R,50,lenient,10
TX,2015,3,tv,R,50,lenient,15
TX,2015,4,tv,R,50,lenient,20
TX,2015,1,online,L,50,lenient,2
TX,2015,2,online,L,50,lenient,4
TX,2015,3,online,L,50,lenient,6
TX,2015,4,online,L,50,lenient,8
TX,2015,1,online,R,50,lenient,1
TX,2015,2,online,R,50,lenient,2
TX,2015,3,online,R,50,lenient,3
TX,2015,4,online,R,50,lenient,4
TX,2015,1,tv,L,50,strict,9.6
TX,2015,2,tv,L,50,strict,19.6
TX,2015,3,tv,L,50,strict,29.6
TX,2015,4,tv,L,50,strict,39.6
TX,2015,1,tv,R,50,strict,4.6
TX,2015,2,tv,R,50,strict,9.6
TX,2015,3,tv,R,50,strict,14.6
TX,2015,4,tv,R,50,strict,19.6
TX,2015,1,online,L,50,strict,1.6
TX,2015,2,online,L,50,strict,3.6
TX,2015,3,online,L,50,strict,5.6
TX,2015,4,online,L,50,strict,7.6
TX,2015,1,online,R,50,strict,0.6
TX,2015,2,online,R,50,strict,1.6
TX,2015,3,online,R,50,strict,2.6
TX,2015,4,online,R,50,strict,3.6
TX,2015,1,tv,L,75,lenient,7
TX,2015,2,tv,L,75,lenient,17
TX,2015,3,tv,L,75,lenient,27
TX,2015,4,tv,L,75,lenient,37
TX,2015,1,tv,R,75,lenient,2
TX,2015,2,tv,R,75,lenient,7
TX,2015,3,tv,R,75,lenient,12
TX,2015,4,tv,R,75,lenient,17
TX,2015,1,online,L,75,lenient,1
TX,2015,2,online,L,75,lenient,3
TX,2015,3,online,L,75,lenient,5
TX,2015,4,online,L,75,lenient,7
TX,2015,1,online,R,75,lenient,0.5
TX,2015,2,online,R,75,lenient,1
TX,2015,3,online,R,75,lenient,2
TX,2015,4,online,R,75,lenient,3
TX,2015,1,tv,L,75,strict,6.6
TX,2015,2,tv,L,75,strict,16.6
TX,2015,3,tv,L,75,strict,26.6
TX,2015,4,tv,L,75,strict,36.6
TX,2015,1,tv,R,75,strict,1.6
TX,2015,2,tv,R,75,strict,6.6
TX,2015,3,tv,R,75,strict,11.6
TX,2015,4,tv,R,75,strict,16.6
TX,2015,1,online,L,75,strict,0.6
TX,2015,2,online,L,75,strict,2.6
TX,2015,3,online,L,75,strict,4.6
TX,2015,4,online,L,75,strict,6.6
TX,2015,1,online,R,75,strict,0.1
TX,2015,2,online,R,75,strict,0.6
TX,2015,3,online,R,75,strict,1.6
TX,2015,4,online,R,75,strict,2.6
UT,2015,1,tv,L,50,lenient,9.8
UT,2015,2,tv,L,50,lenient,19.8
UT,2015,3,tv,L,50,lenient,29.8
UT,2015,4,tv,L,50,lenient,39.8
UT,2015,1,tv,R,50,lenient,4.8
UT,2015,2,tv,R,50,lenient,9.8
UT,2015,3,tv,R,50,lenient,14.8
UT,2015,4,tv,R,50,lenient,19.8
UT,2015,1,online,L,50,lenient,1.8
UT,2015,2,online,L,50,lenient,3.8
UT,2015,3,online,L,50,lenient,5.8
UT,2015,4,online,L,50,lenient,7.8
UT,2015,1,online,R,50,lenient,0.8
UT,2015,2,online,R,50,lenient,1.8
UT,2015,3,online,R,50,lenient,2.8
UT,2015,4,online,R,50,lenient,3.8
UT,2015,1,tv,L,50,strict,9.4
UT,2015,2,tv,L,50,strict,19.4
UT,2015,3,tv,L,50,strict,29.4
UT,2015,4,tv,L,50,strict,39.4
UT,2015,1,tv,R,50,strict,4.4
UT,2015,2,tv,R,50,strict,9.4
UT,2015,3,tv,R,50,strict,14.4
UT,2015,4,tv,R,50,strict,19.4
UT,2015,1,online,L,50,strict,1.4
UT,2015,2,online,L,50,strict,3.4
UT,2015,3,online,L,50,strict,5.4
UT,2015,4,online,L,50,strict,7.4
UT,2015,1,online,R,50,strict,0.4
UT,2015,2,online,R,50,strict,1.4
UT,2015,3,online,R,50,strict,2.4
UT,2015,4,online,R,50,strict,3.4
UT,2015,1,tv,L,75,lenient,6.8
UT,2015,2,tv,L,75,lenient,16.8
UT,2015,3,tv,L,75,lenient,26.8
UT,2015,4,tv,L,75,lenient,36.8
UT,2015,1,tv,R,75,lenient,1.8
UT,2015,2,tv,R,75,lenient,6.8
UT,2015,3,tv,R,75,lenient,11.8
UT,2015,4,tv,R,75,lenient,16.8
UT,2015,1,online,L,75,lenient,0.8
UT,2015,2,online,L,75,lenient,2.8
UT,2015,3,online,L,75,lenient,4.8
UT,2015,4,online,L,75,lenient,6.8
UT,2015,1,online,R,75,lenient,0.3
UT,2015,2,online,R,75,lenient,0.8
UT,2015,3,online,R,75,lenient,1.8
UT,2015,4,online,R,75,lenient,2.8
UT,2015,1,tv,L,75,strict,6.4
UT,2015,2,tv,L,75,strict,16.4
UT,2015,3,tv,L,75,strict,26.4
UT,2015,4,tv,L,75,strict,36.4
UT,2015,1,tv,R,75,strict,1.4
UT,2015,2,tv,R,75,strict,6.4
UT,2015,3,tv,R,75,strict,11.4
UT,2015,4,tv,R,75,strict,16.4
UT,2015,1,online,L,75,strict,0.4
UT,2015,2,online,L,75,strict,2.4
UT,2015,3,online,L,75,strict,4.4
UT,2015,4,online,L,75,strict,6.4
UT,2015,1,online,R,75,strict,0
UT,2015,2,online,R,75,strict,0.4
UT,2015,3,online,R,75,strict,1.4
UT,2015,4,online,R,75,strict,2.4
VA,2015,1,tv,L,50,lenient,10
VA,2015,2,tv,L,50,lenient,20
VA,2015,3,tv,L,50,lenient,30
VA,2015,4,tv,L,50,lenient,40
VA,2015,1,tv,R,50,lenient,5
VA,2015,2,tv,R,50,lenient,10
VA,2015,3,tv,R,50,lenient,15
VA,2015,4,tv,R,50,lenient,20
VA,2015,1,online,L,50,lenient,2
VA,2015,2,online,L,50,lenient,4
VA,2015,3,online,L,50,lenient,6
VA,2015,4,online,L,50,lenient,8
VA,2015,1,online,R,50,lenient,1
VA,2015,2,online,R,50,lenient,2
VA,2015,3,online,R,50,lenient,3
VA,2015,4,online,R,50,lenient,4
VA,2015,1,tv,L,50,strict,9.6
VA,2015,2,tv,L,50,strict,19.6
VA,2015,3,tv,L,50,strict,29.6
VA,2015,4,tv,L,50,strict,39.6
VA,2015,1,tv,R,50,strict,4.6
VA,2015,2,tv,R,50,strict,9.6
VA,2015,3,tv,R,50,strict,14.6
VA,2015,4,tv,R,50,strict,19.6
VA,2015,1,online,L,50,strict,1.6
VA,2015,2,online,L,50,strict,3.6
VA,2015,3,online,L,50,strict,5.6
VA,2015,4,online,L,50,strict,7.6
VA,2015,1,online,R,50,strict,0.6
VA,2015,2,online,R,50,strict,1.6
VA,2015,3,online,R,50,strict,2.6
VA,2015,4,online,R,50,strict,3.6
VA,2015,1,tv,L,75,lenient,7
VA,2015,2,tv,L,75,lenient,17
VA,2015,3,tv,L,75,lenient,27
VA,2015,4,tv,L,75,lenient,37
VA,2015,1,tv,R,75,lenient,2
VA,2015,2,tv,R,75,lenient,7
VA,2015,3,tv,R,75,lenient,12
VA,2015,4,tv,R,75,lenient,17
VA,2015,1,online,L,75,lenient,1
VA,2015,2,online,L,75,lenient,3
VA,2015,3,online,L,75,lenient,5
VA,2015,4,online,L,75,lenient,7
VA,2015,1,online,R,75,lenient,0.5
VA,2015,2,online,R,75,lenient,1
VA,2015,3,online,R,75,lenient,2
VA,2015,4,online,R,75,lenient,3
VA,2015,1,tv,L,75,strict,6.6
VA,2015,2,tv,L,75,strict,16.6
VA,2015,3,tv,L,75,strict,26.6
VA,2015,4,tv,L,75,strict,36.6
VA,2015,1,tv,R,75,strict,1.6
VA,2015,2,tv,R,75,strict,6.6
VA,2015,3,tv,R,75,strict,11.6
VA,2015,4,tv,R,75,strict,16.6
VA,2015,1,online,L,75,strict,0.6
VA,2015,2,online,L,75,strict,2.6
VA,2015,3,online,L,75,strict,4.6
VA,2015,4,online,L,75,strict,6.6
VA,2015,1,online,R,75,strict,0.1
VA,2015,2,online,R,75,strict,0.6
VA,2015,3,online,R,75,strict,1.6
VA,2015,4,online,R,75,strict,2.6
VT,2015,1,tv,L,50,lenient,9.8
VT,2015,2,tv,L,50,lenient,19.8
VT,2015,3,tv,L,50,lenient,29.8
VT,2015,4,tv,L,50,lenient,39.8
VT,2015,1,tv,R,50,lenient,4.8
VT,2015,2,tv,R,50,lenient,9.8
VT,2015,3,tv,R,50,lenient,14.8
VT,2015,4,tv,R,50,lenient,19.8
VT,2015,1,online,L,50,lenient,1.8
VT,2015,2,online,L,50,lenient,3.8
VT,2015,3,online,L,50,lenient,5.8
VT,2015,4,online,L,50,lenient,7.8
VT,2015,1,online,R,50,lenient,0.8
VT,2015,2,online,R,50,lenient,1.8
VT,2015,3,online,R,50,lenient,2.8
VT,2015,4,online,R,50,lenient,3.8
VT,2015,1,tv,L,50,strict,9.4
VT,2015,2,tv,L,50,strict,19.4
VT,2015,3,tv,L,50,strict,29.4
VT,2015,4,tv,L,50,strict,39.4
VT,2015,1,tv,R,50,strict,4.4
VT,2015,2,tv,R,50,strict,9.4
VT,2015,3,tv,R,50,strict,14.4
VT,2015,4,tv,R,50,strict,19.4
VT,2015,1,online,L,50,strict,1.4
VT,2015,2,online,L,50,strict,3.4
VT,2015,3,online,L,50,strict,5.4
VT,2015,4,online,L,50,strict,7.4
VT,2015,1,online,R,50,strict,0.4
VT,2015,2,online,R,50,strict,1.4
VT,2015,3,online,R,50,strict,2.4
VT,2015,4,online,R,50,strict,3.4
VT,2015,1,tv,L,75,lenient,6.8
VT,2015,2,tv,L,75,lenient,16.8
VT,2015,3,tv,L,75,lenient,26.8
VT,2015,4,tv,L,75,lenient,36.8
VT,2015,1,tv,R,75,lenient,1.8
VT,2015,2,tv,R,75,lenient,6.8
VT,2015,3,tv,R,75,lenient,11.8
VT,2015,4,tv,R,75,lenient,16.8
VT,2015,1,online,L,75,lenient,0.8
VT,2015,2,online,L,75,lenient,2.8
VT,2015,3,online,L,75,lenient,4.8
VT,2015,4,online,L,75,lenient,6.8
VT,2015,1,online,R,75,lenient,0.3
VT,2015,2,online,R,75,lenient,0.8
VT,2015,3,online,R,75,lenient,1.8
VT,2015,4,online,R,75,lenient,2.8
VT,2015,1,tv,L,75,strict,6.4
VT,2015,2,tv,L,75,strict,16.4
VT,2015,3,tv,L,75,strict,26.4
VT,2015,4,tv,L,75,strict,36.4
VT,2015,1,tv,R,75,strict,1.4
VT,2015,2,tv,R,75,strict,6.4
VT,2015,3,tv,R,75,strict,11.4
VT,2015,4,tv,R,75,strict,16.4
VT,2015,1,online,L,75,strict,0.4
VT,2015,2,online,L,75,strict,2.4
VT,2015,3,online,L,75,strict,4.4
VT,2015,4,online,L,75,strict,6.4
VT,2015,1,online,R,75,strict,0
VT,2015,2,online,R,75,strict,0.4
VT,2015,3,online,R,75,strict,1.4
VT,2015,4,online,R,75,strict,2.4
WA,2015,1,tv,L,50,lenient,10
WA,2015,2,tv,L,50,lenient,20
WA,2015,3,tv,L,50,lenient,30
WA,2015,4,tv,L,50,lenient,40
WA,2015,1,tv,R,50,lenient,5
WA,2015,2,tv,R,50,lenient,10
WA,2015,3,tv,R,50,lenient,15
WA,2015,4,tv,R,50,lenient,20
WA,2015,1,online,L,50,lenient,2
WA,2015,2,online,L,50,lenient,4
WA,2015,3,online,L,50,lenient,6
WA,2015,4,online,L,50,lenient,8
WA,2015,1,online,R,50,lenient,1
WA,2015,2,online,R,50,lenient,2
WA,2015,3,online,R,50,lenient,3
WA,2015,4,online,R,50,lenient,4
WA,2015,1,tv,L,50,strict,9.6
WA,2015,2,tv,L,50,strict,19.6
WA,2015,3,tv,L,50,strict,29.6
WA,2015,4,tv,L,50,strict,39.6
WA,2015,1,tv,R,50,strict,4.6
WA,2015,2,tv,R,50,strict,9.6
WA,2015,3,tv,R,50,strict,14.6
WA,2015,4,tv,R,50,strict,19.6
WA,2015,1,online,L,50,strict,1.6
WA,2015,2,online,L,50,strict,3.6
WA,2015,3,online,L,50,strict,5.6
WA,2015,4,online,L,50,strict,7.6
WA,2015,1,online,R,50,strict,0.6
WA,2015,2,online,R,50,strict,1.6
WA,2015,3,online,R,50,strict,2.6
WA,2015,4,online,R,50,strict,3.6
WA,2015,1,tv,L,75,lenient,7
WA,2015,2,tv,L,75,lenient,17
WA,2015,3,tv,L,75,lenient,27
WA,2015,4,tv,L,75,lenient,37
WA,2015,1,tv,R,75,lenient,2
WA,2015,2,tv,R,75,lenient,7
WA,2015,3,tv,R,75,lenient,12
WA,2015,4,tv,R,75,lenient,17
WA,2015,1,online,L,75,lenient,1
WA,2015,2,online,L,75,lenient,3
WA,2015,3,online,L,75,lenient,5
WA,2015,4,online,L,75,lenient,7
WA,2015,1,online,R,75,lenient,0.5
WA,2015,2,online,R,75,lenient,1
WA,2015,3,online,R,75,lenient,2
WA,2015,4,online,R,75,lenient,3
WA,2015,1,tv,L,75,strict,6.6
WA,2015,2,tv,L,75,strict,16.6
WA,2015,3,tv,L,75,strict,26.6
WA,2015,4,tv,L,75,strict,36.6
WA,2015,1,tv,R,75,strict,1.6
WA,2015,2,tv,R,75,strict,6.6
WA,2015,3,tv,R,75,strict,11.6
WA,2015,4,tv,R,75,strict,16.6
WA,2015,1,online,L,75,strict,0.6
WA,2015,2,online,L,75,strict,2.6
WA,2015,3,online,L,75,strict,4.6
WA,2015,4,online,L,75,strict,6.6
WA,2015,1,online,R,75,strict,0.1
WA,2015,2,online,R,75,strict,0.6
WA,2015,3,online,R,75,strict,1.6
WA,2015,4,online,R,75,strict,2.6
WI,2015,1,tv,L,50,lenient,9.8
WI,2015,2,tv,L,50,lenient,19.8
WI,2015,3,tv,L,50,lenient,29.8
WI,2015,4,tv,L,50,lenient,39.8
WI,2015,1,tv,R,50,lenient,4.8
WI,2015,2,tv,R,50,lenient,9.8
WI,2015,3,tv,R,50,lenient,14.8
WI,2015,4,tv,R,50,lenient,19.8
WI,2015,1,online,L,50,lenient,1.8
WI,2015,2,online,L,50,lenient,3.8
WI,2015,3,online,L,50,lenient,5.8
WI,2015,4,online,L,50,lenient,7.8
WI,2015,1,online,R,50,lenient,0.8
WI,2015,2,online,R,50,lenient,1.8
WI,2015,3,online,R,50,lenient,2.8
WI,2015,4,online,R,50,lenient,3.8
WI,2015,1,tv,L,50,strict,9.4
WI,2015,2,tv,L,50,strict,19.4
WI,2015,3,tv,L,50,strict,29.4
WI,2015,4,tv,L,50,strict,39.4
WI,2015,1,tv,R,50,strict,4.4
WI,2015,2,tv,R,50,strict,9.4
WI,2015,3,tv,R,50,strict,14.4
WI,2015,4,tv,R,50,strict,19.4
WI,2015,1,online,L,50,strict,1.4
WI,2015,2,online,L,50,strict,3.4
WI,2015,3,online,L,50,strict,5.4
WI,2015,4,online,L,50,strict,7.4
WI,2015,1,online,R,50,strict,0.4
WI,2015,2,online,R,50,strict,1.4
WI,2015,3,online,R,50,strict,2.4
WI,2015,4,online,R,50,strict,3.4
WI,2015,1,tv,L,75,lenient,6.8
WI,2015,2,tv,L,75,lenient,16.8
WI,2015,3,tv,L,75,lenient,26.8
WI,2015,4,tv,L,75,lenient,36.8
WI,2015,1,tv,R,75,lenient,1.8
WI,2015,2,tv,R,75,lenient,6.8
WI,2015,3,tv,R,75,lenient,11.8
WI,2015,4,tv,R,75,lenient,16.8
WI,2015,1,online,L,75,lenient,0.8
WI,2015,2,online,L,75,lenient,2.8
WI,2015,3,online,L,75,lenient,4.8
WI,2015,4,online,L,75,lenient,6.8
WI,2015,1,online,R,75,lenient,0.3
WI,2015,2,online,R,75,lenient,0.8
WI,2015,3,online,R,75,lenient,1.8
WI,2015,4,online,R,75,lenient,2.8
WI,2015,1,tv,L,75,strict,6.4
WI,2015,2,tv,L,75,strict,16.4
WI,2015,3,tv,L,75,strict,26.4
WI,2015,4,tv,L,75,strict,36.4
WI,2015,1,tv,R,75,strict,1.4
WI,2015,2,tv,R,75,strict,6.4
WI,2015,3,tv,R,75,strict,11.4
WI,2015,4,tv,R,75,strict,16.4
WI,2015,1,online,L,75,strict,0.4
WI,2015,2,online,L,75,strict,2.4
WI,2015,3,online,L,75,strict,4.4
WI,2015,4,online,L,75,strict,6.4
WI,2015,1,online,R,75,strict,0
WI,2015,2,online,R,75,strict,0.4
WI,2015,3,online,R,75,strict,1.4
WI,2015,4,online,R,75,strict,2.4
WV,2015,1,tv,L,50,lenient,10
WV,2015,2,tv,L,50,lenient,20
WV,2015,3,tv,L,50,lenient,30
WV,2015,4,tv,L,50,lenient,40
WV,2015,1,tv,R,50,lenient,5
WV,2015,2,tv,R,50,lenient,10
WV,2015,3,tv,R,50,lenient,15
WV,2015,4,tv,R,50,lenient,20
WV,2015,1,online,L,50,lenient,2
WV,2015,2,online,L,50,lenient,4
WV,2015,3,online,L,50,lenient,6
WV,2015,4,online,L,50,lenient,8
WV,2015,1,online,R,50,lenient,1
WV,2015,2,online,R,50,lenient,2
WV,2015,3,online,R,50,lenient,3
WV,2015,4,online,R,50,lenient,4
WV,2015,1,tv,L,50,strict,9.6
WV,2015,2,tv,L,50,strict,19.6
WV,2015,3,tv,L,50,strict,29.6
WV,2015,4,tv,L,50,strict,39.6
WV,2015,1,tv,R,50,strict,4.6
WV,2015,2,tv,R,50,strict,9.6
WV,2015,3,tv,R,50,strict,14.6
WV,2015,4,tv,R,50,strict,19.6
WV,2015,1,online,L,50,strict,1.6
WV,2015,2,online,L,50,strict,3.6
WV,2015,3,online,L,50,strict,5.6
WV,2015,4,online,L,50,strict,7.6
WV,2015,1,online,R,50,strict,0.6
WV,2015,2,online,R,50,strict,1.6
WV,2015,3,online,R,50,strict,2.6
WV,2015,4,online,R,50,strict,3.6
WV,2015,1,tv,L,75,lenient,7
WV,2015,2,tv,L,75,lenient,17
WV,2015,3,tv,L,75,lenient,27
WV,2015,4,tv,L,75,lenient,37
WV,2015,1,tv,R,75,lenient,2
WV,2015,2,tv,R,75,lenient,7
WV,2015,3,tv,R,75,lenient,12
WV,2015,4,tv,R,75,lenient,17
WV,2015,1,online,L,75,lenient,1
WV,2015,2,online,L,75,lenient,3
WV,2015,3,online,L,75,lenient,5
WV,2015,4,online,L,75,lenient,7
WV,2015,1,online,R,75,lenient,0.5
WV,2015,2,online,R,75,lenient,1
WV,2015,3,online,R,75,lenient,2
WV,2015,4,online,R,75,lenient,3
WV,2015,1,tv,L,75,strict,6.6
WV,2015,2,tv,L,75,strict,16.6
WV,2015,3,tv,L,75,strict,26.6
WV,2015,4,tv,L,75,strict,36.6
WV,2015,1,tv,R,75,strict,1.6
WV,2015,2,tv,R,75,strict,6.6
WV,2015,3,tv,R,75,strict,11.6
WV,2015,4,tv,R,75,strict,16.6
WV,2015,1,online,L,75,strict,0.6
WV,2015,2,online,L,75,strict,2.6
WV,2015,3,online,L,75,strict,4.6
WV,2015,4,online,L,75,strict,6.6
WV,2015,1,online,R,75,strict,0.1
WV,2015,2,online,R,75,strict,0.6
WV,2015,3,online,R,75,strict,1.6
WV,2015,4,online,R,75,strict,2.6
WY,2015,1,tv,L,50,lenient,9.8
WY,2015,2,tv,L,50,lenient,19.8
WY,2015,3,tv,L,50,lenient,29.8
WY,2015,4,tv,L,50,lenient,39.8
WY,2015,1,tv,R,50,lenient,4.8
WY,2015,2,tv,R,50,lenient,9.8
WY,2015,3,tv,R,50,lenient,14.8
WY,2015,4,tv,R,50,lenient,19.8
WY,2015,1,online,L,50,lenient,1.8
WY,2015,2,online,L,50,lenient,3.8
WY,2015,3,online,L,50,lenient,5.8
WY,2015,4,online,L,50,lenient,7.8
WY,2015,1,online,R,50,lenient,0.8
WY,2015,2,online,R,50,lenient,1.8
WY,2015,3,online,R,50,lenient,2.8
WY,2015,4,online,R,50,lenient,3.8
WY,2015,1,tv,L,50,strict,9.4
WY,2015,2,tv,L,50,strict,19.4
WY,2015,3,tv,L,50,strict,29.4
WY,2015,4,tv,L,50,strict,39.4
WY,2015,1,tv,R,50,strict,4.4
WY,2015,2,tv,R,50,strict,9.4
WY,2015,3,tv,R,50,strict,14.4
WY,2015,4,tv,R,50,strict,19.4
WY,2015,1,online,L,50,strict,1.4
WY,2015,2,online,L,50,strict,3.4
WY,2015,3,online,L,50,strict,5.4
WY,2015,4,online,L,50,strict,7.4
WY,2015,1,online,R,50,strict,0.4
WY,2015,2,online,R,50,strict,1.4
WY,2015,3,online,R,50,strict,2.4
WY,2015,4,online,R,50,strict,3.4
WY,2015,1,tv,L,75,lenient,6.8
WY,2015,2,tv,L,75,lenient,16.8
WY,2015,3,tv,L,75,lenient,26.8
WY,2015,4,tv,L,75,lenient,36.8
WY,2015,1,tv,R,75,lenient,1.8
